Mar 26 13:59:35.630 INFO Ballot Leader Election componentMar 26 13:59:38.217 DEBG Newly elected leader: Ballot { n: 0, priority: 0, pid: 4 }
Mar 26 13:59:39.497 DEBG Newly elected leader: Ballot { n: 0, priority: 0, pid: 5 }
Mar 26 13:59:39.503 DEBG Handling promise from 4 in Prepare phase
Mar 26 13:59:40.827 DEBG Newly elected leader: Ballot { n: 1, priority: 0, pid: 4 }
Mar 26 15:26:43.106 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:26:44.429 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:26:45.753 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:26:47.075 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:26:48.399 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:26:49.713 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:26:51.017 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:26:52.319 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:26:53.633 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:26:54.955 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:26:56.279 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:26:57.586 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:26:58.885 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:27:00.202 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:27:01.513 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:27:02.849 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:27:04.167 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:27:05.481 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:27:06.801 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:27:08.122 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:27:09.439 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:27:10.739 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:27:12.077 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:27:13.392 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:27:14.714 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:27:16.038 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:27:17.341 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:27:18.657 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:27:19.976 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:27:21.303 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:27:22.611 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:27:23.931 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:27:25.256 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:27:26.573 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:27:27.895 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:27:29.211 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:27:30.521 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:27:31.827 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:27:33.147 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:27:34.458 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:27:35.783 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:27:37.097 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:27:38.435 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:27:39.749 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:27:41.077 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:27:42.404 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:27:43.725 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:27:45.035 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:27:46.347 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:27:47.660 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:27:48.978 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:27:50.296 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:27:51.612 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:27:52.917 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:27:54.235 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:27:55.556 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:27:56.880 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:27:58.196 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:27:59.525 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:28:00.843 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:28:02.150 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:28:03.473 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:28:04.786 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:28:06.110 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:28:07.434 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:28:08.761 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:28:10.077 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:28:11.381 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:28:12.700 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:28:14.016 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:28:15.316 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:28:16.636 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:28:17.961 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:28:19.276 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:28:20.602 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:28:21.904 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:28:23.224 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:28:24.538 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:28:25.863 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:28:27.176 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:28:28.490 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:28:29.810 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:28:31.132 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:28:32.448 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:28:33.762 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:28:35.067 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:28:36.372 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:28:37.695 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:28:39.013 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:28:40.357 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:28:41.671 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:28:42.991 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:28:44.304 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:28:45.623 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:28:46.945 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:28:48.243 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:28:49.577 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:28:50.891 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:28:52.217 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:28:53.519 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:28:54.820 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:28:56.147 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:28:57.468 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:28:58.776 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:29:00.109 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:29:01.625 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:29:03.136 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:29:04.652 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:29:06.172 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:29:07.661 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:29:09.134 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:29:10.633 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:29:12.148 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:29:13.646 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:29:15.164 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:29:16.659 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:29:18.130 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:29:19.644 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:29:21.159 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:29:22.662 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:29:24.180 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:29:25.676 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:29:27.195 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:29:28.706 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:29:30.193 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:29:31.713 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:29:33.198 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:29:34.677 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:29:35.993 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:29:37.320 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:29:38.651 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:29:39.978 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:29:41.300 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:29:42.616 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:29:43.934 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:29:45.246 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:29:46.558 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:29:47.888 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:29:49.198 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:29:50.510 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:29:51.831 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:29:53.152 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:29:54.458 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:29:55.775 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:29:57.098 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:29:58.416 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:29:59.740 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:30:01.059 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:30:02.379 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:30:03.686 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:30:04.991 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:30:06.301 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:30:07.662 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:30:08.969 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:30:10.301 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:30:11.618 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:30:12.935 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:30:14.251 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:30:15.566 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:30:16.886 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:30:18.207 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:30:19.518 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:30:20.841 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:30:22.161 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:30:23.466 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:30:24.777 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:30:26.100 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:30:27.411 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:30:28.722 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:30:30.027 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:30:31.341 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:30:32.662 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:30:33.987 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:30:35.284 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:30:36.597 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:30:37.913 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:30:39.217 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:30:40.536 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:30:41.857 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:30:43.169 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:30:44.477 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:30:45.798 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:30:47.118 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:30:48.442 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:30:49.767 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:30:51.082 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:30:52.408 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:30:53.725 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:30:55.031 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:30:56.357 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:30:57.677 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 15:30:58.984 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
